radius,input_normalized_energy,output_normalized_energy,input_raw_avg_energy,output_raw_avg_energy
3.608439182439327278e-03,5.316297700468485696e-12,4.023052247636099153e-12,1.577668496517004739e-10,2.401579829651461308e-10
1.082531754731798183e-02,7.200467803975408865e-01,5.624938035027535754e-01,2.136816230873586164e+01,3.357833032344792201e+01
1.804219591219663466e-02,1.024028170675589516e-01,8.792169643402569790e-02,3.038913686640323686e+00,5.248526734117482384e+00
2.525907427707529268e-02,6.242805638996013623e-02,5.886290772200530874e-02,1.852619687880683319e+00,3.513848769497515345e+00
3.247595264195394377e-02,3.132667843575576844e-02,3.316186961682647538e-02,9.296528609422152201e-01,1.979613295653771310e+00
3.969283100683260179e-02,1.814368612666696426e-02,2.161857640727357296e-02,5.384333915351020572e-01,1.290531015996474906e+00
4.690970937171125288e-02,1.285509190235256324e-02,1.706638898166863011e-02,3.814886723214404030e-01,1.018786061439903357e+00
5.412658773658991090e-02,8.669108269492372884e-03,1.304386351423264361e-02,2.572651077923630014e-01,7.786595248648456868e-01
6.134346610146856199e-02,6.697159491468681995e-03,1.146301168689871537e-02,1.987454078222310738e-01,6.842898366654537323e-01
6.856034446634720614e-02,5.510772721842094497e-03,1.066381881750148169e-02,1.635381049851551138e-01,6.365816450486670997e-01
7.577722283122587110e-02,4.260394528087647209e-03,9.310447872837759875e-03,1.264317878418471097e-01,5.557915343895143412e-01
8.299410119610453607e-02,3.278917548289406615e-03,8.094691250201620919e-03,9.730540331022301259e-02,4.832163749591654178e-01
9.021097956098317328e-02,3.025518824891661965e-03,8.402866824657332159e-03,8.978552377211854174e-02,5.016130598155196241e-01
9.742785792586183824e-02,2.183874446674028639e-03,6.799731846887731648e-03,6.480882202218472832e-02,4.059131685431040526e-01
1.046447362907405032e-01,2.111535855502566679e-03,7.356625827347569244e-03,6.266209656014784524e-02,4.391572148145020393e-01
1.118616146556191404e-01,1.825477251343437645e-03,7.093446934325260168e-03,5.417299994880277192e-02,4.234466278728643562e-01
1.190784930204978054e-01,1.704223068391248113e-03,7.376443263328655645e-03,5.057465171300475071e-02,4.403402259115006268e-01
1.262953713853764426e-01,1.329597792724963217e-03,6.359800850865163571e-03,3.945724390934445686e-02,3.796512822574590884e-01
1.335122497502551075e-01,1.103983904798166949e-03,5.797330245521728660e-03,3.276190923447366843e-02,3.460743367589668162e-01
1.407291281151337725e-01,9.509464978639995238e-04,5.445144997906287837e-03,2.822035965783102965e-02,3.250504739077937910e-01
1.479460064800124097e-01,8.516861434018301686e-04,5.275041221327342149e-03,2.527470192737181140e-02,3.148960495147331562e-01
1.551628848448910747e-01,7.537501781756552992e-04,5.020461407845205892e-03,2.236834687130139637e-02,2.996987886426085712e-01
1.623797632097697119e-01,6.531719241561264331e-04,4.645654831298955817e-03,1.938357905464371811e-02,2.773245349951920513e-01
1.695966415746483769e-01,5.776642769837168640e-04,4.363883549193967037e-03,1.714280844882279040e-02,2.605040667033374779e-01
1.768135199395270418e-01,5.330348715468513372e-04,4.251697734057403866e-03,1.581838286276460517e-02,2.538070820702572616e-01
1.840303983044057068e-01,4.887257947649405665e-04,4.098923778226763390e-03,1.450346337391781974e-02,2.446871694209866721e-01
1.912472766692843440e-01,3.504637130155965658e-04,3.065544918620594864e-03,1.040038745663846020e-02,1.829991357376894445e-01
1.984641550341630090e-01,3.893063938905692118e-04,3.548046342004560535e-03,1.155308577019053401e-02,2.118022835679949090e-01
2.056810333990416462e-01,3.525523578613924919e-04,3.355702504366150311e-03,1.046237023787613407e-02,2.003202283423491104e-01
2.128979117639203111e-01,3.292615039922446030e-04,3.266700846055612274e-03,9.771189110019095833e-03,1.950072327795966398e-01
2.201147901287989761e-01,3.007423191644496450e-04,3.109929584857293230e-03,8.924851640144284073e-03,1.856486991193855296e-01
2.273316684936776133e-01,2.730479899867847187e-04,2.943649970986765823e-03,8.102992648464353229e-03,1.757225599053512943e-01
2.345485468585562783e-01,2.480988044395381303e-04,2.787787784899478215e-03,7.362598745237682908e-03,1.664182939084939139e-01
2.417654252234349155e-01,2.412746295720676363e-04,2.825844359870853268e-03,7.160084019582222715e-03,1.686900989264520090e-01
2.489823035883135804e-01,2.224419400746323219e-04,2.711614758274509800e-03,6.601203712292958055e-03,1.618711095060661465e-01
2.561991819531922454e-01,2.092643659631526255e-04,2.650948309753965726e-03,6.210145033724834805e-03,1.582495975262220855e-01
2.634160603180708549e-01,1.998743064508595117e-04,2.628733503089395514e-03,5.931484922729561050e-03,1.569234742665356896e-01
2.706329386829495753e-01,1.802861235779642829e-04,2.456775193567533114e-03,5.350184537315527157e-03,1.466583426632530052e-01
2.778498170478281848e-01,1.671469595627403436e-04,2.352505171392669549e-03,4.960265719647321929e-03,1.404338949882420196e-01
