radius,input_normalized_energy,output_normalized_energy,input_raw_avg_energy,output_raw_avg_energy
3.608439182439327278e-03,8.600362133362207449e-12,4.729741003131507658e-13,1.833082427306497640e-10,2.188183545287449240e-11
1.082531754731798183e-02,6.533246539559171007e-01,4.743381050639873808e-01,1.392497111077465277e+01,2.194494023492278245e+01
1.804219591219663466e-02,1.208299894748817022e-01,9.670361454969447768e-02,2.575372140887343786e+00,4.473929079570319267e+00
2.525907427707529268e-02,6.973925090430002638e-02,6.087638786739778263e-02,1.486423401059909999e+00,2.816406017576446263e+00
3.247595264195394377e-02,4.111062213647721786e-02,4.021751835308665785e-02,8.762323940021481405e-01,1.860637016577741498e+00
3.969283100683260179e-02,2.428205974753185406e-02,2.659710528720897124e-02,5.175481721791875822e-01,1.230497570653770856e+00
4.690970937171125288e-02,1.753442246304235189e-02,2.155752619715864404e-02,3.737289336374224336e-01,9.973447609603516284e-01
5.412658773658991090e-02,1.247172099333856803e-02,1.734073491403007733e-02,2.658224413885344473e-01,8.022576876186122696e-01
6.134346610146856199e-02,9.106395071371644473e-03,1.437698892326918186e-02,1.940938360803188822e-01,6.651419300094567610e-01
6.856034446634720614e-02,7.086396091258884145e-03,1.264620634772510750e-02,1.510395486421436118e-01,5.850684133038217549e-01
7.577722283122587110e-02,5.593203077759748877e-03,1.124453307697806555e-02,1.192136111853444036e-01,5.202209219742285340e-01
8.299410119610453607e-02,4.863253265335455537e-03,1.107630180521588896e-02,1.036554503402318528e-01,5.124378129111942792e-01
9.021097956098317328e-02,4.200607054731880785e-03,1.076162464426661317e-02,8.953179943643220506e-02,4.978794811714419288e-01
9.742785792586183824e-02,2.884704599411163153e-03,8.255888152946980890e-03,6.148463549736121747e-02,3.819532316050980869e-01
1.046447362907405032e-01,3.088797904010885578e-03,9.824985192509065601e-03,6.583468313944121353e-02,4.545464734053518696e-01
1.118616146556191404e-01,2.511389806374945272e-03,8.934078784558171712e-03,5.352779860657871924e-02,4.133292748107866843e-01
1.190784930204978054e-01,2.099734330718268979e-03,8.336778116909075720e-03,4.475376785264639085e-02,3.856955525483286018e-01
1.262953713853764426e-01,1.891087188976190879e-03,8.313348740191073283e-03,4.030665965994043032e-02,3.846116078550202433e-01
1.335122497502551075e-01,1.564659121006537401e-03,7.552218823358877904e-03,3.334916710443966426e-02,3.493984332068627019e-01
1.407291281151337725e-01,1.402989133390733674e-03,7.383892288327240094e-03,2.990333065330021828e-02,3.416109168513664085e-01
1.479460064800124097e-01,1.179899287349548765e-03,6.722641190583508730e-03,2.514839045255849725e-02,3.110185700309359702e-01
1.551628848448910747e-01,1.014480217063763777e-03,6.210495090237974115e-03,2.162264599924082834e-02,2.873244677784606016e-01
1.623797632097697119e-01,9.541591959673352379e-04,6.243300585158496549e-03,2.033696288433901184e-02,2.888421924093139692e-01
1.695966415746483769e-01,8.734619945633753050e-04,6.069004831503888552e-03,1.861698156805712684e-02,2.807785140829960335e-01
1.768135199395270418e-01,7.977290069931128541e-04,5.853998747840139655e-03,1.700280757712777438e-02,2.708313991331876558e-01
1.840303983044057068e-01,7.464202266971902344e-04,5.754574646175176014e-03,1.590921149281711647e-02,2.662316085077767180e-01
1.912472766692843440e-01,5.048035323956302518e-04,4.054693106628363963e-03,1.075938978065942367e-02,1.875877078943712362e-01
1.984641550341630090e-01,5.585457933835639511e-04,4.675378871394129596e-03,1.190485310758782056e-02,2.163033262835255821e-01
2.056810333990416462e-01,5.299482123370987795e-04,4.631352227659484184e-03,1.129532385211151624e-02,2.142664625882281237e-01
2.128979117639203111e-01,4.907595130085375687e-04,4.470729629308647403e-03,1.046005534859676886e-02,2.068353637927568267e-01
2.201147901287989761e-01,4.601024213908892443e-04,4.370927850266546552e-03,9.806629655059524719e-03,2.022181001720691762e-01
2.273316684936776133e-01,4.132572188770989989e-04,4.093589198455428214e-03,8.808170332067356834e-03,1.893872099824479294e-01
2.345485468585562783e-01,3.915889945782386741e-04,4.043171382790592544e-03,8.346333486394340653e-03,1.870546629242879899e-01
2.417654252234349155e-01,3.513652754335307138e-04,3.782670871084693656e-03,7.489004555568832752e-03,1.750027782042493374e-01
2.489823035883135804e-01,3.482741052069210082e-04,3.903974904359894856e-03,7.423119308711255068e-03,1.806148294648586283e-01
2.561991819531922454e-01,3.225166869433233646e-04,3.759079856916848050e-03,6.874125323811157602e-03,1.739113554607091550e-01
2.634160603180708549e-01,2.890085641964234620e-04,3.496802366116266020e-03,6.159932711605899981e-03,1.617772599724121296e-01
2.706329386829495753e-01,2.805052494349360970e-04,3.517128165150104104e-03,5.978692937961103612e-03,1.627176196868492797e-01
2.778498170478281848e-01,2.634175196010997790e-04,3.411835583731614042e-03,5.614484817474427007e-03,1.578463277081080807e-01
2.850666954127068498e-01,1.529257530621906127e-04,2.028042793275242235e-03,3.259461709565531721e-03,9.382606503073870341e-02
2.922835737775855147e-01,2.310041290711395856e-04,3.132469637295576259e-03,4.923625343552894516e-03,1.449216460669726370e-01
2.995004521424641242e-01,2.248780336432476903e-04,3.123558654684073250e-03,4.793053657119950711e-03,1.445093853214070023e-01
3.067173305073428446e-01,2.022770928625210326e-04,2.868835101732332762e-03,4.311336878880654699e-03,1.327247677958993954e-01
3.139342088722214541e-01,1.939368985101272164e-04,2.800717330947842792e-03,4.133573855991323591e-03,1.295733439637361539e-01
3.211510872371001746e-01,1.874703744584432221e-04,2.748621582409263749e-03,3.995746268953861459e-03,1.271631684455402089e-01
3.283679656019787840e-01,1.727193342261298969e-04,2.564623893485490705e-03,3.681342384384249898e-03,1.186506364695324722e-01
3.355848439668573935e-01,1.652439226511056669e-04,2.479730594133576840e-03,3.522011354102348377e-03,1.147231038493735922e-01
3.428017223317361140e-01,1.499293697824228156e-04,2.269811499978982312e-03,3.195596753062007050e-03,1.050113351210942569e-01
3.500186006966147234e-01,1.461010794144711634e-04,2.227648377324788643e-03,3.114000516865200827e-03,1.030606860020672755e-01
