radius,input_normalized_energy,output_normalized_energy,input_raw_avg_energy,output_raw_avg_energy
3.608439182439327278e-03,8.519044705600829129e-13,4.389421653906000504e-13,1.403106488420204401e-11,1.696190495344753196e-11
1.082531754731798183e-02,4.936624925852663992e-01,3.286906501514446077e-01,8.130736137359271254e+00,1.270149009720785394e+01
1.804219591219663466e-02,2.063713162782417065e-01,1.519340828231007801e-01,3.398983605561405330e+00,5.871141292022817204e+00
2.525907427707529268e-02,8.725811016470293169e-02,7.015747124020559056e-02,1.437161381004218974e+00,2.711073241030855563e+00
3.247595264195394377e-02,5.124125904656035707e-02,4.622890484418445967e-02,8.439554612946311707e-01,1.786409126066199393e+00
3.969283100683260179e-02,3.683516272527218027e-02,3.727950065461495266e-02,6.066837023154032504e-01,1.440580096133788457e+00
4.690970937171125288e-02,2.370239518221474440e-02,2.686069989980714723e-02,3.903839646410184883e-01,1.037969633831316907e+00
5.412658773658991090e-02,1.878324868125469047e-02,2.392423453464902205e-02,3.093644769929629335e-01,9.244967201991071137e-01
6.134346610146856199e-02,1.268878793169831397e-02,1.844076198792868326e-02,2.089872901529542248e-01,7.126006038404915088e-01
6.856034446634720614e-02,9.745880045028671931e-03,1.594589286683183865e-02,1.605169123898885775e-01,6.161921558945560040e-01
7.577722283122587110e-02,7.943716919149844749e-03,1.466359141828698504e-02,1.308348663096540188e-01,5.666405816626044478e-01
8.299410119610453607e-02,6.484308314768793755e-03,1.357239840718715493e-02,1.067980669638650681e-01,5.244739510686371453e-01
9.021097956098317328e-02,5.896548080799828354e-03,1.389201071406367602e-02,9.711751912761482086e-02,5.368246295831231585e-01
9.742785792586183824e-02,4.763327427799292010e-03,1.252231638693713719e-02,7.845311125108997419e-02,4.838959596493001558e-01
1.046447362907405032e-01,4.186294392741039469e-03,1.228118381827218025e-02,6.894924287731865609e-02,4.745779491381977300e-01
1.118616146556191404e-01,3.304864261128685754e-03,1.085348553131162790e-02,5.443188348441306557e-02,4.194078503073522257e-01
1.190784930204978054e-01,2.734490790767267650e-03,9.987283864879100206e-03,4.503769969100366449e-02,3.859354899487339452e-01
1.262953713853764426e-01,2.258395031614753631e-03,9.119620419052744051e-03,3.719629174138871369e-02,3.524066425057204022e-01
1.335122497502551075e-01,2.252496035140367711e-03,9.991438211524442115e-03,3.709913389664894895e-02,3.860960250681596539e-01
1.407291281151337725e-01,1.802886000118398635e-03,8.720635653823501435e-03,2.969395198718662726e-02,3.369887988823588310e-01
1.479460064800124097e-01,1.646613019173686406e-03,8.608329635508201252e-03,2.712009962338654545e-02,3.326489925056597130e-01
1.551628848448910747e-01,1.349980683674425639e-03,7.594748411516281245e-03,2.223449602583038240e-02,2.934814899517614317e-01
1.623797632097697119e-01,1.179576937070516123e-03,7.089682841726086329e-03,1.942790666313029546e-02,2.739643989417949177e-01
1.695966415746483769e-01,1.086507957687017807e-03,6.933903462409619217e-03,1.789503891379474673e-02,2.679446650588090950e-01
1.768135199395270418e-01,9.547917392000493430e-04,6.428457670483787682e-03,1.572564214249086434e-02,2.484128812436523503e-01
1.840303983044057068e-01,9.125441518877209840e-04,6.456485020348751852e-03,1.502981454765438263e-02,2.494959333675773883e-01
1.912472766692843440e-01,6.432699405290725082e-04,4.750383946213299936e-03,1.059480562144043785e-02,1.835676026165121155e-01
1.984641550341630090e-01,7.113753347259486578e-04,5.474119676775066057e-03,1.171651731325991548e-02,2.115346963275449577e-01
2.056810333990416462e-01,6.464069973605525215e-04,5.192770532527524879e-03,1.064647367750661509e-02,2.006626092515313153e-01
2.128979117639203111e-01,6.040973223303074645e-04,5.058107530766178458e-03,9.949623483507072375e-03,1.954588689487756770e-01
2.201147901287989761e-01,5.389242086121068427e-04,4.704534004998736467e-03,8.876207133567801458e-03,1.817958376635814000e-01
2.273316684936776133e-01,5.141738899153862124e-04,4.680643560055867958e-03,8.468563624771502027e-03,1.808726466640201980e-01
2.345485468585562783e-01,4.720150552059667508e-04,4.478809632030194068e-03,7.774197805959315831e-03,1.730732412446160107e-01
2.417654252234349155e-01,4.282320879622945821e-04,4.234338055939450805e-03,7.053082146342020547e-03,1.636262025128034092e-01
2.489823035883135804e-01,4.154507238674863393e-04,4.277656747420273582e-03,6.842570105238443903e-03,1.653001531731405904e-01
2.561991819531922454e-01,3.886335226318008915e-04,4.159783847707042813e-03,6.400884560023233430e-03,1.607452275379058770e-01
2.634160603180708549e-01,3.526779732184251990e-04,3.919214099135978797e-03,5.808688293657207277e-03,1.514489659078434303e-01
2.706329386829495753e-01,3.406516683468628539e-04,3.923538119028246313e-03,5.610612253676871240e-03,1.516160576575371344e-01
2.778498170478281848e-01,3.180687594638356426e-04,3.784270478496079299e-03,5.238666488908836488e-03,1.462343817374408550e-01
2.850666954127068498e-01,1.972411174275447566e-04,2.404538770225601082e-03,3.248607105722670779e-03,9.291784042016684730e-02
2.922835737775855147e-01,2.796050314467463473e-04,3.487526044870283611e-03,4.605159937239652369e-03,1.347673793041103685e-01
2.995004521424641242e-01,2.709640471063642225e-04,3.461277128351466191e-03,4.462840914235154631e-03,1.337530506243241324e-01
3.067173305073428446e-01,2.472641082832178106e-04,3.224588776438873719e-03,4.072497406399631405e-03,1.246067765926256732e-01
3.139342088722214541e-01,2.285566974739909282e-04,3.034527080281224348e-03,3.764381996807855679e-03,1.172622818511639686e-01
3.211510872371001746e-01,2.230166010197519864e-04,3.005732582624967043e-03,3.673135318922647954e-03,1.161495850748287956e-01
3.283679656019787840e-01,2.094111625080719995e-04,2.858165191360302788e-03,3.449050580395689788e-03,1.104471844803630587e-01
3.355848439668573935e-01,1.958976149367883644e-04,2.702177961638312000e-03,3.226479307041796914e-03,1.044194186990976547e-01
3.428017223317361140e-01,1.824064001923407475e-04,2.538147722673420384e-03,3.004275860543158694e-03,9.808084942462859390e-02
3.500186006966147234e-01,1.729192736451199666e-04,2.423293462732764841e-03,2.848020678478936814e-03,9.364257214297722065e-02
3.572354790614934439e-01,1.588648434531572684e-04,2.239282983910081005e-03,2.616540942488974116e-03,8.653191270233928645e-02
3.644523574263720533e-01,1.524630637078394125e-04,2.159360032805655687e-03,2.511102140269905365e-03,8.344347507405640296e-02
3.716692357912506628e-01,1.413219848520665416e-04,2.009218652799549341e-03,2.327605978778244603e-03,7.764160863687596947e-02
3.788861141561293833e-01,7.336991713013889097e-05,1.045591910497952652e-03,1.208419609683102905e-03,4.040448151108449321e-02
3.861029925210079927e-01,1.256289541498363679e-04,1.794151206717140489e-03,2.069138111051241433e-03,6.933082451390540357e-02
3.933198708858867132e-01,1.165805321987557801e-04,1.668627782581351068e-03,1.920108495780199244e-03,6.448026205375097242e-02
4.005367492507653226e-01,1.097374981615684841e-04,1.573506752671033479e-03,1.807402132685927620e-03,6.080452981468228296e-02
4.077536276156439876e-01,1.024376973286285244e-04,1.470953328336197961e-03,1.687172714167447206e-03,5.684158988005529739e-02
4.149705059805226526e-01,9.645040462281188605e-05,1.386581345826263471e-03,1.588560609947836958e-03,5.358122972123129796e-02
4.221873843454012620e-01,9.057370018340366307e-05,1.303302225843833541e-03,1.491769920211927702e-03,5.036310070760206814e-02
4.294042627102799825e-01,8.572501296705652943e-05,1.234441531616241663e-03,1.411910913378638076e-03,4.770213841550271366e-02
4.366211410751585920e-01,7.964517524789354935e-05,1.147567101579813516e-03,1.311774571252260699e-03,4.434507695878083661e-02
4.438380194400372569e-01,7.501069480724846723e-05,1.081301977484933931e-03,1.235443599864700362e-03,4.178441447235609757e-02
4.510548978049159219e-01,7.057893765594393796e-05,1.017801247856836870e-03,1.162451528230073724e-03,3.933057561759972787e-02
4.582717761697945313e-01,6.702247031146446577e-05,9.668076084633715674e-04,1.103875683410137764e-03,3.736004434304639882e-02
4.654886545346732518e-01,6.392684438697211085e-05,9.223749149057608541e-04,1.052890004023792920e-03,3.564304564851634993e-02
4.727055328995518613e-01,2.816804518529109159e-05,4.064830800990556613e-04,4.639342594318264924e-04,1.570759866209115244e-02
4.799224112644305262e-01,5.883898273934424225e-05,8.491903365389053514e-04,9.690917386469535474e-04,3.281499685258420368e-02
4.871392896293091912e-01,5.708265119808724104e-05,8.239572639890870454e-04,9.401645494313059593e-04,3.183992311390020091e-02
4.943561679941878007e-01,5.426913117375872266e-05,7.834331638405089143e-04,8.938252198719701331e-04,3.027396297326867200e-02
5.015730463590664101e-01,3.686768621551421242e-05,5.322732162754168373e-04,6.072193717685129893e-04,2.056846759229749230e-02
5.087899247239451306e-01,1.975512923676775462e-05,2.852331615367202774e-04,3.253715759170158176e-04,1.102217594259128318e-02
5.160068030888238511e-01,1.849756786471886335e-05,2.670901264498735136e-04,3.046592474613574880e-04,1.032108030636706524e-02
5.232236814537024605e-01,1.750379431190858369e-05,2.527516624211880586e-04,2.882915657769102207e-04,9.767003520837548233e-03
5.304405598185810700e-01,1.679185341013373834e-05,2.424797382601744631e-04,2.765657334427369294e-04,9.370068764858725460e-03
5.376574381834597904e-01,1.577869003415699784e-05,2.278556887823980669e-04,2.598786968583641525e-04,8.804956190048729425e-03
5.448743165483383999e-01,1.522483006476065519e-05,2.198624895896034268e-04,2.507564942688495727e-04,8.496077491048581454e-03
5.520911949132170093e-01,1.459093626430856878e-05,2.107122667456836989e-04,2.403161158564799758e-04,8.142488288600193899e-03
5.593080732780957298e-01,1.391258746643321464e-05,2.009189786654322124e-04,2.291435532910411415e-04,7.764049317144493256e-03
5.665249516429744503e-01,1.359714892746436034e-05,1.963658671202589997e-04,2.239482071457860838e-04,7.588104850285291858e-03
5.737418300078529487e-01,1.291411034654931166e-05,1.865034154994420624e-04,2.126984027622834199e-04,7.206993213741080470e-03
5.809587083727316692e-01,1.255435578948456813e-05,1.813092790222161342e-04,2.067731614858241639e-04,7.006277820715346369e-03
