radius,input_normalized_energy,output_normalized_energy,input_raw_avg_energy,output_raw_avg_energy
3.608439182439327278e-03,2.424192676669842187e-11,1.105782403609441147e-11,8.186993528192677655e-10,7.631851444739439546e-10
1.082531754731798183e-02,6.863864020387816511e-01,5.314124089319509636e-01,2.318066994184015073e+01,3.667684119064913517e+01
1.804219591219663466e-02,1.210300943090660414e-01,1.034378739149193066e-01,4.087433347856049615e+00,7.139040057985716281e+00
2.525907427707529268e-02,7.219644096822899759e-02,6.803352237302066896e-02,2.438221188661462424e+00,4.695514545343030477e+00
3.247595264195394377e-02,3.230867884932826090e-02,3.409104505528751106e-02,1.091130037597793700e+00,2.352884171502581445e+00
3.969283100683260179e-02,1.795099355116752671e-02,2.138211988066936187e-02,6.062416962249266295e-01,1.475743889306045276e+00
4.690970937171125288e-02,1.416681679113134494e-02,1.895385987955942528e-02,4.784423222638083395e-01,1.308151065101371469e+00
5.412658773658991090e-02,9.385473848522920409e-03,1.424274536244151713e-02,3.169666107664084742e-01,9.830009630881884064e-01
6.134346610146856199e-02,7.141676471075604320e-03,1.230272512684382757e-02,2.411889929865708437e-01,8.491053052305381765e-01
6.856034446634720614e-02,6.021660786486736708e-03,1.175103923628670333e-02,2.033637769901272541e-01,8.110292357692462373e-01
7.577722283122587110e-02,4.697200391375041216e-03,1.033819802872407330e-02,1.586340457790641201e-01,7.135182410570112266e-01
8.299410119610453607e-02,3.808715897834257305e-03,9.510548696715900863e-03,1.286281107371746446e-01,6.563958205011567459e-01
9.021097956098317328e-02,3.237462297784152784e-03,9.102379922581185778e-03,1.093357105431783244e-01,6.282249666477273120e-01
9.742785792586183824e-02,2.409521749033154484e-03,7.606930922995344679e-03,8.137446810734912106e-02,5.250125753963432729e-01
1.046447362907405032e-01,2.306821934407108678e-03,8.120454887626386495e-03,7.790608572264094700e-02,5.604547980125205164e-01
1.118616146556191404e-01,1.867191675963875835e-03,7.352634213547381420e-03,6.305887446212027347e-02,5.074616114539075573e-01
