radius,input_normalized_energy,output_normalized_energy,input_raw_avg_energy,output_raw_avg_energy
3.608439182439327278e-03,1.255632229753754761e-11,7.175531185940083272e-12,4.016622556856605064e-10,4.726028220956666842e-10
1.082531754731798183e-02,7.318131886666986441e-01,5.702265152491179379e-01,2.340985912395922597e+01,3.755689346992981825e+01
1.804219591219663466e-02,9.838955291613890597e-02,8.496191321194938861e-02,3.147368220067929823e+00,5.595856099586280052e+00
2.525907427707529268e-02,5.810574798809087921e-02,5.527047140798648645e-02,1.858735802741871446e+00,3.640285309769732081e+00
3.247595264195394377e-02,2.758492934140382991e-02,2.933850999019181963e-02,8.824100464807850264e-01,1.932325601847414642e+00
3.969283100683260179e-02,1.637464952119063039e-02,1.972700640190435534e-02,5.238061358168065729e-01,1.299282053892690136e+00
4.690970937171125288e-02,1.273737477005065961e-02,1.719693107621931422e-02,4.074539152802333919e-01,1.132643416550232596e+00
5.412658773658991090e-02,9.436788193284641538e-03,1.445620922329996470e-02,3.018719607799382199e-01,9.521309431591421513e-01
6.134346610146856199e-02,7.059333899936277509e-03,1.234348473408855215e-02,2.258199423921068982e-01,8.129803311642580521e-01
6.856034446634720614e-02,5.646024993601712547e-03,1.116276313675204981e-02,1.806098219565791252e-01,7.352143310521105368e-01
7.577722283122587110e-02,4.310168087099666527e-03,9.618589322024770003e-03,1.378773015876087193e-01,6.335102364373041972e-01
8.299410119610453607e-02,3.949516538704167350e-03,1.001958057389442519e-02,1.263404748789257737e-01,6.599207686137377182e-01
9.021097956098317328e-02,3.214475142703495780e-03,9.166819005004456580e-03,1.028273491288909519e-01,6.037552369494325610e-01
9.742785792586183824e-02,2.545285212209043302e-03,8.127331003636301121e-03,8.142073574359701138e-02,5.352913211429245477e-01
1.046447362907405032e-01,2.262995110557246368e-03,8.094783301898604566e-03,7.239060125832408321e-02,5.331476281820320962e-01
1.118616146556191404e-01,1.770855038221294401e-03,7.097743601306315611e-03,5.664760845488760188e-02,4.674794896106852504e-01
1.190784930204978054e-01,1.548112217408691019e-03,6.902829142246469894e-03,4.952232274420440006e-02,4.546418165476192041e-01
1.262953713853764426e-01,1.386482766926058980e-03,6.836496811139050958e-03,4.435198320307781605e-02,4.502729627213023500e-01
1.335122497502551075e-01,1.130239756523146758e-03,6.124274528140950108e-03,3.615506509893657433e-02,4.033637859395387548e-01
1.407291281151337725e-01,9.830687748818907768e-04,5.809589608509965059e-03,3.144723528565656484e-02,3.826376574851103052e-01
1.479460064800124097e-01,8.793176814992105907e-04,5.620966753212152181e-03,2.812835757525297686e-02,3.702143690322415859e-01
1.551628848448910747e-01,7.523018164081488003e-04,5.167629930229504509e-03,2.406526667399866773e-02,3.403561945849913895e-01
1.623797632097697119e-01,6.716883721659453431e-04,4.929845996727641802e-03,2.148653565024470635e-02,3.246950044779532418e-01
1.695966415746483769e-01,5.745795045821010119e-04,4.477067820595329907e-03,1.838013507557513179e-02,2.948736242513930739e-01
1.768135199395270418e-01,5.431426714088689704e-04,4.471106901543235763e-03,1.737450707202743000e-02,2.944810195656488716e-01
1.840303983044057068e-01,4.770578974530795941e-04,4.123637915139796717e-03,1.526053143930853132e-02,2.715956304133095300e-01
1.912472766692843440e-01,3.782769870296801376e-04,3.412705853550736419e-03,1.210064414435379175e-02,2.247714316301414328e-01
1.984641550341630090e-01,3.843372261988313703e-04,3.615001938192018496e-03,1.229450419963074546e-02,2.380952815337842310e-01
2.056810333990416462e-01,3.574443400870269010e-04,3.511076001571375536e-03,1.143423181719251114e-02,2.312503958154851214e-01
2.128979117639203111e-01,3.326002311318716786e-04,3.403153569473369843e-03,1.063949745095336442e-02,2.241422884635325685e-01
2.201147901287989761e-01,2.948830603114554441e-04,3.143667566774476039e-03,9.432968695891002717e-03,2.070517325183346968e-01
2.273316684936776133e-01,2.729021744340531905e-04,3.032087753003722894e-03,8.729825530697008992e-03,1.997027386235979418e-01
2.345485468585562783e-01,2.616136228054209006e-04,3.028995549682737300e-03,8.368717795236148976e-03,1.994990764865209321e-01
2.417654252234349155e-01,2.386185100422480584e-04,2.878043183382457491e-03,7.633130682757085367e-03,1.895568837112574789e-01
2.489823035883135804e-01,2.234019765071687438e-04,2.804639305060115887e-03,7.146371340444322359e-03,1.847222757708892882e-01
2.561991819531922454e-01,2.053309594183324194e-04,2.678825395249015071e-03,6.568300364370413189e-03,1.764357799986845110e-01
2.634160603180708549e-01,1.889589181969059345e-04,2.557877170426058749e-03,6.044577665052125112e-03,1.684697533871923891e-01
2.706329386829495753e-01,1.805071715285897784e-04,2.531772278662233755e-03,5.774216045555834696e-03,1.667504039483300171e-01
2.778498170478281848e-01,1.699437341892282482e-04,2.461007387588570912e-03,5.436303879160250645e-03,1.620896079236069931e-01
2.850666954127068498e-01,1.056895101083986746e-04,1.568172903338066080e-03,3.380885423813715165e-03,1.032847493024210001e-01
2.922835737775855147e-01,1.431708990007053944e-04,2.172945889071825187e-03,4.579871787174890491e-03,1.431169808652960618e-01
2.995004521424641242e-01,1.355437505704371959e-04,2.106995146037493691e-03,4.335888113424203605e-03,1.387732596173968935e-01
3.067173305073428446e-01,1.276692020116132887e-04,2.025652044185687409e-03,4.083990395151730797e-03,1.334157496997332160e-01
3.139342088722214541e-01,1.182894912437876917e-04,1.910488318566888697e-03,3.783944275323893047e-03,1.258307082135864674e-01
3.211510872371001746e-01,1.137666873562026169e-04,1.865045046529383932e-03,3.639264999938650238e-03,1.228376728474706303e-01
3.283679656019787840e-01,1.061148748581873123e-04,1.761414648540967232e-03,3.394492351132136643e-03,1.160122522235330356e-01
3.355848439668573935e-01,1.015307209750282804e-04,1.703011716354198768e-03,3.247850560208934839e-03,1.121656532951900709e-01
3.428017223317361140e-01,9.434842848881598782e-05,1.596269641685215150e-03,3.018097314581275493e-03,1.051352879580907951e-01
3.500186006966147234e-01,8.861263099123907461e-05,1.509800457112838844e-03,2.834615773853006379e-03,9.944015827441117505e-02
3.572354790614934439e-01,8.153486332849225495e-05,1.397240188541291634e-03,2.608206156667930431e-03,9.202658857423433314e-02
3.644523574263720533e-01,7.610622107996889961e-05,1.310386399960812272e-03,2.434550157786793782e-03,8.630612767326799328e-02
3.716692357912506628e-01,7.058766732283751225e-05,1.219980299273691615e-03,2.258017993536225697e-03,8.035170043823389174e-02
3.788861141561293833e-01,3.830955578808190731e-05,6.637183045046295094e-04,1.225478466347930005e-03,4.371455376015394301e-02
3.861029925210079927e-01,6.296312609780532039e-05,1.093117660995843784e-03,2.014117721271365714e-03,7.199613214440621356e-02
3.933198708858867132e-01,5.838796501836830412e-05,1.015923597414315456e-03,1.867763599758229557e-03,6.691189080361925612e-02
4.005367492507653226e-01,5.441298547458707963e-05,9.484367128084965652e-04,1.740608592740558501e-03,6.246699448965026963e-02
4.077536276156439876e-01,5.123909671730599345e-05,8.943863780153820699e-04,1.639079555229719072e-03,5.890707117575070401e-02
4.149705059805226526e-01,4.650056053036081372e-05,8.126024771666162747e-04,1.487499252622339480e-03,5.352052886389325331e-02
4.221873843454012620e-01,4.408783353059698144e-05,7.711431103629225355e-04,1.410318901073949428e-03,5.078988589879574606e-02
4.294042627102799825e-01,4.159744414191995991e-05,7.281134789792741710e-04,1.330654219355177593e-03,4.795582042006223816e-02
4.366211410751585920e-01,3.878852603907438287e-05,6.793409445845602660e-04,1.240800171769404709e-03,4.474350947075376311e-02
4.438380194400372569e-01,3.603005325651547529e-05,6.313237946255066029e-04,1.152559811747155220e-03,4.158095049196974119e-02
4.510548978049159219e-01,3.333246311145352208e-05,5.842744263982815617e-04,1.066267017017484726e-03,3.848213263085113051e-02
4.582717761697945313e-01,3.173723176236129407e-05,5.564793795517161430e-04,1.015237407643526570e-03,3.665146431660742249e-02
4.654886545346732518e-01,2.992049751636604102e-05,5.247498099616628711e-04,9.571221762934243324e-04,3.456165608589099186e-02
4.727055328995518613e-01,1.603256855734232477e-05,2.812237951711518387e-04,5.128633606705058435e-04,1.852227462947436329e-02
4.799224112644305262e-01,2.723041665448504479e-05,4.777038634455749166e-04,8.710695948642388454e-04,3.146306358932001584e-02
4.871392896293091912e-01,2.643735340840793011e-05,4.638544259963445714e-04,8.457004171088068145e-04,3.055089652414598803e-02
