radius,input_normalized_energy,output_normalized_energy,input_raw_avg_energy,output_raw_avg_energy
3.608439182439327278e-03,1.683329160473562978e-12,1.112379323505415840e-13,1.538492382181803412e-12,3.968033719528932246e-13
1.082531754731798183e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.804219591219663466e-02,4.218606657140243632e-01,1.741146524974541143e-01,3.855629877881889822e-01,6.210946190520383325e-01
2.525907427707529268e-02,2.282119516961226002e-01,1.006163025623802998e-01,2.085761700394665463e-01,3.589143315283013225e-01
3.247595264195394377e-02,5.628570876077341328e-02,2.779558183631459026e-02,5.144278147584165767e-02,9.915125501690900955e-02
3.969283100683260179e-02,5.406806019401874663e-02,2.883454943449307792e-02,4.941594352493928338e-02,1.028574174526495355e-01
4.690970937171125288e-02,3.763491106046149698e-02,2.209723570655201461e-02,3.439673317030918220e-02,7.882434933765669616e-02
5.412658773658991090e-02,1.962600350957650897e-02,1.308697803875498618e-02,1.793734558941659230e-02,4.668332919104421774e-02
6.134346610146856199e-02,1.765855974125573463e-02,1.322509200239163456e-02,1.613918434976870792e-02,4.717600363515469380e-02
6.856034446634720614e-02,1.031309705841465703e-02,8.628499034723241187e-03,9.425738966352150555e-03,3.077922646998748624e-02
7.577722283122587110e-02,1.790529898590552393e-02,1.686489032427178000e-02,1.636469368994564536e-02,6.015974233679815403e-02
8.299410119610453607e-02,6.821073285851331734e-03,6.996667225723374704e-03,6.234175427480744165e-03,2.495822323315426833e-02
9.021097956098317328e-02,6.727846491498258759e-03,7.997135745667337606e-03,6.148970040266349413e-03,2.852705334225285813e-02
9.742785792586183824e-02,6.023401984803218416e-03,7.847955022426354385e-03,5.505137251844123905e-03,2.799490200896618750e-02
1.046447362907405032e-01,4.155222133136102051e-03,5.990950941794868749e-03,3.797699076456720162e-03,2.137067351645170407e-02
1.118616146556191404e-01,4.805755264904761417e-03,7.718641877885988774e-03,4.392259125129192518e-03,2.753362148435385334e-02
1.190784930204978054e-01,3.132923183938349058e-03,5.576789522581544409e-03,2.863360634169688675e-03,1.989329395532538070e-02
1.262953713853764426e-01,4.480919482935429368e-03,8.670595512547014938e-03,4.095372819257029305e-03,3.092939129231782325e-02
1.335122497502551075e-01,2.381610536285509640e-03,5.112423236921590473e-03,2.176692326988724762e-03,1.823682566184389731e-02
1.407291281151337725e-01,3.943442590901666267e-03,9.104164415062709556e-03,3.604141440742759939e-03,3.247600042875872783e-02
1.479460064800124097e-01,2.390096386793182526e-03,5.933219927731193076e-03,2.184448039103113401e-03,2.116473782021332725e-02
1.551628848448910747e-01,3.244097151746959222e-03,8.662524209697746586e-03,2.964968986586249879e-03,3.090059967313750836e-02
1.623797632097697119e-01,2.290177501541197039e-03,6.428482661793424001e-03,2.093126360963211852e-03,2.293141865224468043e-02
1.695966415746483769e-01,2.567622351003604527e-03,7.738875014103270729e-03,2.346699338486757120e-03,2.760579629474945937e-02
1.768135199395270418e-01,1.703890020453164124e-03,5.383497120676004888e-03,1.557284147448213937e-03,1.920378925824694355e-02
1.840303983044057068e-01,2.565248875987516039e-03,8.545841226708112554e-03,2.344530081684644777e-03,3.048437294074999443e-02
