radius,input_normalized_energy,output_normalized_energy,input_raw_avg_energy,output_raw_avg_energy
3.608439182439327278e-03,1.146888127870322482e-12,7.307303415161227009e-16,7.355944937460899438e-13,2.256699112332356339e-15
1.082531754731798183e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.804219591219663466e-02,5.351734728777604033e-01,1.763789902750967087e-01,3.432511421832112330e-01,5.447075181824866386e-01
2.525907427707529268e-02,7.691493243877511876e-02,2.788864687797775258e-02,4.933192646598984210e-02,8.612792035308461380e-02
3.247595264195394377e-02,6.367990224695518897e-02,2.564464278073691136e-02,4.084320372391712917e-02,7.919780979573909363e-02
3.969283100683260179e-02,2.143748090267764625e-02,9.469997847862923063e-03,1.374963479749234489e-02,2.924599475741087792e-02
4.690970937171125288e-02,3.732009049762293612e-02,1.821842728609871995e-02,2.393646983436315684e-02,5.626358500363904530e-02
5.412658773658991090e-02,1.603233036380572948e-02,8.749283110146758094e-03,1.028286338566685235e-02,2.702022662319822008e-02
6.134346610146856199e-02,2.253821347691483193e-02,1.393515477798199648e-02,1.445562590597069749e-02,4.303564479399972498e-02
6.856034446634720614e-02,7.399010470046216495e-03,5.099261642221099115e-03,4.745599181536792194e-03,1.574794225414942461e-02
7.577722283122587110e-02,2.402240201813945347e-02,1.876361521710000202e-02,1.540755913474444426e-02,5.794727740019701978e-02
8.299410119610453607e-02,8.913038409419949196e-03,7.656536288638773717e-03,5.716670891598981362e-03,2.364551964581364588e-02
9.021097956098317328e-02,1.196980139392296409e-02,1.182289442278451792e-02,7.677226559973222841e-03,3.651239565848561630e-02
9.742785792586183824e-02,5.696678871583430587e-03,6.130905587748492966e-03,3.653752714624203257e-03,1.893394650748909946e-02
1.046447362907405032e-01,4.917508425650414343e-03,5.820381305040818465e-03,3.154006073439320160e-03,1.797496091002490776e-02
1.118616146556191404e-01,7.809547073094477536e-03,1.009461246396298369e-02,5.008910360146943616e-03,3.117497891150833311e-02
1.190784930204978054e-01,3.519104699193898421e-03,5.184341040809828036e-03,2.257093762449092524e-03,1.601069116761946742e-02
1.262953713853764426e-01,7.078160090917340504e-03,1.120298595879419025e-02,4.539811218030875839e-03,3.459794541475857271e-02
1.335122497502551075e-01,3.376201758924143696e-03,5.981168560952967485e-03,2.165438252684810140e-03,1.847151680359634951e-02
1.407291281151337725e-01,7.560201699923744731e-03,1.430054632218549435e-02,4.848984488487564394e-03,4.416407579872157901e-02
1.479460064800124097e-01,2.933302081252311781e-03,5.981770856791556075e-03,1.881369949717639524e-03,1.847337686114026295e-02
1.551628848448910747e-01,5.927771885759685298e-03,1.303122779982314981e-02,3.801971834379936147e-03,4.024406615913427715e-02
1.623797632097697119e-01,2.846251191906005139e-03,6.590908036236167201e-03,1.825536993282952632e-03,2.035456237382772191e-02
1.695966415746483769e-01,3.987758472107045399e-03,9.878394425560724224e-03,2.557680303063471130e-03,3.050723730066972478e-02
1.768135199395270418e-01,2.591223435556877161e-03,6.729965639452170981e-03,1.661966537922855529e-03,2.078401103896666130e-02
1.840303983044057068e-01,4.760664012171495971e-03,1.309842944362735705e-02,3.053408740424663065e-03,4.045160357930705636e-02
1.912472766692843440e-01,2.095743397447281855e-03,5.988636704792932655e-03,1.344174088129764834e-03,1.849458051481361193e-02
1.984641550341630090e-01,1.869545604122454553e-03,5.596794991444331568e-03,1.199094679577309731e-03,1.728446401020276857e-02
2.056810333990416462e-01,3.456097186838218063e-03,1.069358164720749654e-02,2.216681818138934064e-03,3.302476281583865969e-02
2.128979117639203111e-01,1.723634711630627619e-03,5.590568242151350807e-03,1.105509920535579149e-03,1.726523407160047985e-02
2.201147901287989761e-01,3.296095544205348508e-03,1.112171727959156142e-02,2.114059492167506566e-03,3.434696506565129703e-02
2.273316684936776133e-01,1.699071356742763500e-03,5.979797030002365413e-03,1.089755403452037598e-03,1.846728113346892894e-02
2.345485468585562783e-01,2.998678283857485107e-03,1.101085988353726550e-02,1.923301131573793401e-03,3.400460650592302542e-02
2.417654252234349155e-01,1.584735047480356328e-03,6.059509026391741472e-03,1.016422043828851688e-03,1.871345401185374457e-02
2.489823035883135804e-01,2.617965360472223561e-03,1.046997278252740499e-02,1.679118352683051877e-03,3.233419627198032970e-02
2.561991819531922454e-01,1.416314998490485720e-03,5.872810792913107578e-03,9.084002955320522434e-04,1.813687779238119455e-02
2.634160603180708549e-01,2.438634946348664650e-03,1.053030678221553336e-02,1.564098882182951566e-03,3.252052449157658010e-02
2.706329386829495753e-01,1.445312256526404965e-03,6.429001463894948656e-03,9.269986425082000223e-04,1.985454971891986373e-02
2.778498170478281848e-01,2.160901754149965794e-03,9.998399492475466485e-03,1.385965547337770012e-03,3.087784641951375059e-02
2.850666954127068498e-01,1.419615211029634028e-03,6.717925874253947473e-03,9.105169955945921142e-04,2.074682888586330473e-02
2.922835737775855147e-01,1.107866102180638185e-03,5.385017244046851927e-03,7.105664316931223703e-04,1.663043525648761484e-02
2.995004521424641242e-01,2.156139386812053367e-03,1.069172620259953993e-02,1.382911046113252445e-03,3.301903268536252739e-02
3.067173305073428446e-01,1.220431349908157040e-03,6.194442379849172606e-03,7.827638626398396738e-04,1.913016584338879042e-02
3.139342088722214541e-01,2.129200190947403652e-03,1.098406810487657231e-02,1.365632705129131387e-03,3.392186602056703609e-02
3.211510872371001746e-01,1.225952300102105697e-03,6.421837273050980816e-03,7.863049059763474761e-04,1.983242469933381782e-02
3.283679656019787840e-01,1.877600928519837726e-03,9.962980032718442291e-03,1.204261227323389152e-03,3.076846124847085889e-02
3.355848439668573935e-01,1.236645656120155578e-03,6.629993168434831878e-03,7.931634422323209080e-04,2.047526816381190981e-02
3.428017223317361140e-01,1.910504161523029478e-03,1.033747497342568655e-02,1.225364800056796257e-03,3.192500608074583246e-02
3.500186006966147234e-01,1.219247843613834948e-03,6.639236767723780998e-03,7.820047818783762688e-04,2.050381497667155828e-02
3.572354790614934439e-01,1.685350564130031923e-03,9.237648165775477760e-03,1.080955120974182474e-03,2.852843413138084899e-02
3.644523574263720533e-01,1.209510740122477857e-03,6.656900149387291916e-03,7.757595696913964847e-04,2.055836442597748157e-02
3.716692357912506628e-01,1.785868334708944289e-03,9.871889377985901270e-03,1.145425505456042735e-03,3.048714789934922273e-02
3.788861141561293833e-01,1.238422939369997894e-03,6.863800162984474637e-03,7.943033614106969438e-04,2.119732937720362684e-02
3.861029925210079927e-01,1.200219227995547987e-03,6.670012456933538218e-03,7.698001522093825310e-04,2.059885888900860051e-02
3.933198708858867132e-01,1.750198178947901320e-03,9.746007024104868383e-03,1.122547275634611270e-03,3.009838807904091987e-02
4.005367492507653226e-01,1.137961401167616755e-03,6.348286416956191655e-03,7.298690434165273867e-04,1.960527914066437227e-02
4.077536276156439876e-01,1.583968683169047860e-03,8.848874515737787175e-03,1.015930510824103678e-03,2.732779266202849458e-02
4.149705059805226526e-01,1.148110673762274417e-03,6.421182288926735073e-03,7.363786138399492373e-04,1.983040192566780380e-02
4.221873843454012620e-01,1.556476771870744617e-03,8.713053059855549454e-03,9.982976675832026803e-04,2.690833812249317225e-02
4.294042627102799825e-01,1.176248791668614525e-03,6.589137285791506031e-03,7.544259229830973688e-04,2.034909380255102082e-02
4.366211410751585920e-01,1.420568498728204876e-03,7.962646221539982846e-03,9.111284180733710426e-04,2.459087249981038031e-02
4.438380194400372569e-01,1.172453050893565787e-03,6.574913453268136504e-03,7.519913995575230577e-04,2.030516664036030941e-02
4.510548978049159219e-01,1.340246472629928265e-03,7.519067731579839181e-03,8.596112398162929430e-04,2.322097839842976116e-02
4.582717761697945313e-01,1.175194577976172413e-03,6.594953061789912349e-03,7.537497682923759634e-04,2.036705454098963058e-02
4.654886545346732518e-01,1.294328169776220831e-03,7.265453722416785956e-03,8.301600231539719380e-04,2.243774759927362125e-02
4.727055328995518613e-01,1.104205048361610320e-03,6.199384839948697892e-03,7.082182941850764064e-04,1.914542953874348932e-02
4.799224112644305262e-01,1.111106294877513626e-03,6.239123781077570742e-03,7.126446360520112067e-04,1.926815447306671689e-02
