radius,input_normalized_energy,output_normalized_energy,input_raw_avg_energy,output_raw_avg_energy
3.608439182439327278e-03,3.372575676384739353e-14,8.275784531860942447e-13,1.210594755984720303e-14,2.268894851264212292e-12
1.082531754731798183e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.804219591219663466e-02,1.149773589841935895e-01,2.419331345561238217e-02,4.127142018424457409e-02,6.632855667415106515e-02
2.525907427707529268e-02,1.251269162238362875e-01,2.921406266897962414e-02,4.491462998852370492e-02,8.009347768658371669e-02
3.247595264195394377e-02,1.051374074859874053e-01,2.727287463797066144e-02,3.773934416107827677e-02,7.477150306057014917e-02
3.969283100683260179e-02,9.752474248400377910e-02,2.735536687864235927e-02,3.500675838249945465e-02,7.499766436214667931e-02
4.690970937171125288e-02,6.817571944305277076e-02,2.136787490989029356e-02,2.447185070483498884e-02,5.858231467827498123e-02
5.412658773658991090e-02,2.599636412387491824e-02,9.142159837319070378e-03,9.331462093911547379e-03,2.506420908431191558e-02
6.134346610146856199e-02,4.867854480734132294e-02,1.905273759591255903e-02,1.747328947586585662e-02,5.223511809355123325e-02
6.856034446634720614e-02,1.956645267468085092e-02,8.522792127607679152e-03,7.023428760117064740e-03,2.336614625752698321e-02
7.577722283122587110e-02,4.190233463863309721e-02,2.109826170416839036e-02,1.504095132163886343e-02,5.784314123563617793e-02
8.299410119610453607e-02,1.380019805484259537e-02,7.631663099609175410e-03,4.953616760544154660e-03,2.092302070773305323e-02
9.021097956098317328e-02,2.002608580619734055e-02,1.271632672352235489e-02,7.188415260668231006e-03,3.486316991327654408e-02
9.742785792586183824e-02,1.077038480165531942e-02,7.528942154215620582e-03,3.866057462288961018e-03,2.064140024839997145e-02
1.046447362907405032e-01,9.590893970918411282e-03,7.308311493335830147e-03,3.442676180018433302e-03,2.003651769185930270e-02
1.118616146556191404e-01,1.570861870895019080e-02,1.319975575573287263e-02,5.638649286946098745e-03,3.618854231502446894e-02
1.190784930204978054e-01,7.370082150762412992e-03,6.966336613812393330e-03,2.645510037139855650e-03,1.909895698033368255e-02
1.262953713853764426e-01,1.365317885367261716e-02,1.397731512022823419e-02,4.900843838290197887e-03,3.832030448435572861e-02
1.335122497502551075e-01,7.201153511709967002e-03,8.239698281059380791e-03,2.584872665529636820e-03,2.259001419610708397e-02
1.407291281151337725e-01,1.188696243007307009e-02,1.455491905516060301e-02,4.266855887978069500e-03,3.990386745532557844e-02
1.479460064800124097e-01,5.905820131849714300e-03,7.803928730633989848e-03,2.119909400838198253e-03,2.139530536156525331e-02
1.551628848448910747e-01,9.545756925675840526e-03,1.356927331159985851e-02,3.426474120964898788e-03,3.720161421984581607e-02
1.623797632097697119e-01,5.173979008167520904e-03,7.769433322822058216e-03,1.857213137935257320e-03,2.130073251125065917e-02
1.695966415746483769e-01,7.713031419942692132e-03,1.236802417768244865e-02,2.768612563717846864e-03,3.390826122770607132e-02
1.768135199395270418e-01,4.676619468564302724e-03,7.857346581248422085e-03,1.678684645691591072e-03,2.154175611286028927e-02
1.840303983044057068e-01,6.642859051365111039e-03,1.181851795923913317e-02,2.384471425989978955e-03,3.240173115196066933e-02
1.912472766692843440e-01,4.082178371592548941e-03,7.540532224059672689e-03,1.465308477508103389e-03,2.067317566460821418e-02
1.984641550341630090e-01,4.035966442179401807e-03,7.811730425021839140e-03,1.448720586003334745e-03,2.141669454123707600e-02
2.056810333990416462e-01,6.674084829290967760e-03,1.335055470959946658e-02,2.395679999684345238e-03,3.660197377724622170e-02
2.128979117639203111e-01,3.469566696490321896e-03,7.259190819740771357e-03,1.245409933339996925e-03,1.990184811101003079e-02
2.201147901287989761e-01,5.101226878572949139e-03,1.114371728483779314e-02,1.831098572978090725e-03,3.055169292309617771e-02
2.273316684936776133e-01,3.571267521488721494e-03,8.125108680862897989e-03,1.281915707334773660e-03,2.227585455010218374e-02
2.345485468585562783e-01,5.157822284652345372e-03,1.223650531861734253e-02,1.851413640269920086e-03,3.354768820767619480e-02
2.417654252234349155e-01,3.028300758244465308e-03,7.483615289420914203e-03,1.087016384286193255e-03,2.051713180018128330e-02
2.489823035883135804e-01,4.328819742390686495e-03,1.118352023586537645e-02,1.553841035039081261e-03,3.066081697085736024e-02
2.561991819531922454e-01,2.935298918067818195e-03,7.862444173502007583e-03,1.053633133377063951e-03,2.155573170728698751e-02
2.634160603180708549e-01,4.009920687744666923e-03,1.118501245780757249e-02,1.439371395129683149e-03,3.066490805692727653e-02
2.706329386829495753e-01,2.862809123022625954e-03,8.212670051272175781e-03,1.027612734084441684e-03,2.251591341307329977e-02
2.778498170478281848e-01,3.881161404643254827e-03,1.157633788592307353e-02,1.393152917662036352e-03,3.173776857619501485e-02
2.850666954127068498e-01,2.807413592843915808e-03,8.573092440139240197e-03,1.007728365348429514e-03,2.350404994470064665e-02
2.922835737775855147e-01,2.570210039207880288e-03,8.057822057377738920e-03,9.225835366812946059e-04,2.209138107451001296e-02
2.995004521424641242e-01,3.520844986539714040e-03,1.128593237048942585e-02,1.263816408089942986e-03,3.094159079243392896e-02
3.067173305073428446e-01,2.567656247649494419e-03,8.409124570802277432e-03,9.216668466007404883e-04,2.305451449210502157e-02
3.139342088722214541e-01,3.539276236826063588e-03,1.178857499738098988e-02,1.270432353018661337e-03,3.231963931918035993e-02
3.211510872371001746e-01,2.294884377715137019e-03,7.759541790726631749e-03,8.237546788664771398e-04,2.127361381796421050e-02
3.283679656019787840e-01,3.275390888585030628e-03,1.121925637046664037e-02,1.175710025214814344e-03,3.075879140637913928e-02
3.355848439668573935e-01,2.272286638145684396e-03,7.862167436255467282e-03,8.156431618406492908e-04,2.155497300252442322e-02
3.428017223317361140e-01,3.359261353460297160e-03,1.173018289703120845e-02,1.205815545358053260e-03,3.215955113016569222e-02
3.500186006966147234e-01,2.271826667660211199e-03,7.983589572243545221e-03,8.154780542460234862e-04,2.188786477624355201e-02
3.572354790614934439e-01,3.270264315727837694e-03,1.156696656251307749e-02,1.173869828637299963e-03,3.171207609066374611e-02
3.644523574263720533e-01,2.212068745857320544e-03,7.858006033630656265e-03,7.940277937612319741e-04,2.154356407210444510e-02
3.716692357912506628e-01,3.034450586219220904e-03,1.082480493685894496e-02,1.089223880932918683e-03,2.967736060868165354e-02
3.788861141561293833e-01,2.266325428067222317e-03,8.107033701087949448e-03,8.135033700753107081e-04,2.222630005966058295e-02
3.861029925210079927e-01,2.149114412272017452e-03,7.708478451324915319e-03,7.714301730055200985e-04,2.113361821100891505e-02
3.933198708858867132e-01,2.959822800314067161e-03,1.063693594634585425e-02,1.062436044295143227e-03,2.916229767580040544e-02
4.005367492507653226e-01,2.254208878875844230e-03,8.116259500349413611e-03,8.091541034259594999e-04,2.225159357517267344e-02
4.077536276156439876e-01,2.640277999115849851e-03,9.519468854858244636e-03,9.477346119918013010e-04,2.609864211472056120e-02
4.149705059805226526e-01,2.162294327721027334e-03,7.804632542857087123e-03,7.761611377214837782e-04,2.139723493805808369e-02
4.221873843454012620e-01,2.562706375213243820e-03,9.258238804309076170e-03,9.198900770960331472e-04,2.538245198869124378e-02
4.294042627102799825e-01,2.064624518896305844e-03,7.464139975727556754e-03,7.411023074010371272e-04,2.046373814451577303e-02
4.366211410751585920e-01,2.689549949882025313e-03,9.729064803045117324e-03,9.654209060703407546e-04,2.667327182608655173e-02
4.438380194400372569e-01,2.097630757967437580e-03,7.591471538096355477e-03,7.529499822253786587e-04,2.081283124275890711e-02
4.510548978049159219e-01,2.498355330119596436e-03,9.045458960149115740e-03,8.967911031343829510e-04,2.479909328594988999e-02
4.582717761697945313e-01,2.101063544745731832e-03,7.609296923376577225e-03,7.541821899120187793e-04,2.086170144319536221e-02
4.654886545346732518e-01,2.245798931532025800e-03,8.135577093803587900e-03,8.061353310900787805e-04,2.230455482393193384e-02
4.727055328995518613e-01,2.051780265465499419e-03,7.434120090507044358e-03,7.364918294340783112e-04,2.038143541810942538e-02
4.799224112644305262e-01,2.063581929463838890e-03,7.478079419854477897e-03,7.407280672295185695e-04,2.050195462162110807e-02
4.871392896293091912e-01,2.278926437814484448e-03,8.259499597146283817e-03,8.180265350933600471e-04,2.264430162220531714e-02
4.943561679941878007e-01,1.904862041237310663e-03,6.904525017219658757e-03,6.837551531143672970e-04,1.892949387660285143e-02
5.015730463590664101e-01,2.141828995250976385e-03,7.764081658320721654e-03,7.688150537355240097e-04,2.128606035057993562e-02
5.087899247239451306e-01,1.935417998024046259e-03,7.016353493325988046e-03,6.947232927795891563e-04,1.923608360557120533e-02
5.160068030888238511e-01,1.918895065340721654e-03,6.956821063019699887e-03,6.887923433868202005e-04,1.907286908000548412e-02
5.232236814537024605e-01,1.881236800459166287e-03,6.820591534077521771e-03,6.752748118739428703e-04,1.869938125463123726e-02
5.304405598185810700e-01,1.854637788919755821e-03,6.724406915643078332e-03,6.657270279325888229e-04,1.843568083481418249e-02
5.376574381834597904e-01,1.915197184631266866e-03,6.944177689666415285e-03,6.874649795484135632e-04,1.903820591956016314e-02
5.448743165483383999e-01,1.799218852408706769e-03,6.523813330526230352e-03,6.458342574330863195e-04,1.788573206474161972e-02
5.520911949132170093e-01,1.820627806157351387e-03,6.601565760678310482e-03,6.535190567159332485e-04,1.809889866878522033e-02
5.593080732780957298e-01,1.821485083762705830e-03,6.604769977996661004e-03,6.538267787281425549e-04,1.810768337330229474e-02
5.665249516429744503e-01,1.695627927339478976e-03,6.148487218986927773e-03,6.086500271326282518e-04,1.685673538323298470e-02
5.737418300078529487e-01,1.690457578691372410e-03,6.129802770251724549e-03,6.067941171218200732e-04,1.680550996844505304e-02
5.809587083727316692e-01,1.687578733553770152e-03,6.119408797194047546e-03,6.057607482188547129e-04,1.677701377951704154e-02
5.881755867376103897e-01,1.640853995382682371e-03,5.950016197530635757e-03,5.889887826849892274e-04,1.631260584847566558e-02
5.953924651024889991e-01,1.619936851768064923e-03,5.874198411061156214e-03,5.814805199209111160e-04,1.610474327702690264e-02
