radius,input_normalized_energy,output_normalized_energy,input_raw_avg_energy,output_raw_avg_energy
3.608439182439327278e-03,1.465485010684766078e-12,4.617259908445235568e-13,9.778853479801171619e-13,1.462574966940183081e-12
1.082531754731798183e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.804219591219663466e-02,4.724599499314475204e-01,1.599816656538802506e-01,3.152619502600723655e-01,5.067619843682329428e-01
2.525907427707529268e-02,8.480745757257221462e-02,3.064883368784026077e-02,5.659011832602287712e-02,9.708402343943946244e-02
3.247595264195394377e-02,1.133001762025429987e-01,4.660527229754822531e-02,7.560267176002176404e-02,1.476280433448189933e-01
3.969283100683260179e-02,1.496060917723793411e-02,6.656753895362508590e-03,9.982879664147445431e-03,2.108610258354970401e-02
4.690970937171125288e-02,4.050045331736079612e-02,2.005523297698306312e-02,2.702504604062379301e-02,6.352746496821248812e-02
5.412658773658991090e-02,2.021610052697022167e-02,1.136543455274143834e-02,1.348975141641331650e-02,3.600143893748012497e-02
6.134346610146856199e-02,2.554825432192674162e-02,1.578853240857149010e-02,1.704777830256218318e-02,5.001215596129646168e-02
6.856034446634720614e-02,1.345676762063375068e-02,9.406893414494785222e-03,8.979399851549638850e-03,2.979751432131821920e-02
7.577722283122587110e-02,2.197245479811303984e-02,1.720749221978472299e-02,1.466172731182716939e-02,5.450688907168241976e-02
8.299410119610453607e-02,9.678733915825859721e-03,8.225314312951237036e-03,6.458402518127319067e-03,2.605471437146834532e-02
9.021097956098317328e-02,1.352610716984867407e-02,1.345806905527377820e-02,9.025668580822506989e-03,4.263012109756612183e-02
9.742785792586183824e-02,6.042926106753583951e-03,6.574304144262409742e-03,4.032309341710478903e-03,2.082493265943759220e-02
1.046447362907405032e-01,5.364400005956044756e-03,6.379243471008292851e-03,3.579544061032544945e-03,2.020705352030973886e-02
1.118616146556191404e-01,8.173515232362768904e-03,1.067672537378901859e-02,5.454003779598631980e-03,3.381986626318612271e-02
1.190784930204978054e-01,3.770295657262362054e-03,5.622577286921333177e-03,2.515833907483756415e-03,1.781021851184171750e-02
