radius,input_normalized_energy,output_normalized_energy,input_raw_avg_energy,output_raw_avg_energy
3.608439182439327278e-03,9.067558560531539319e-12,3.810243139267853215e-13,2.052848519589722782e-10,1.861330656204993258e-11
1.082531754731798183e-02,6.184614064292505153e-01,4.488205392669413207e-01,1.400164745709941805e+01,2.192520000265755797e+01
1.804219591219663466e-02,1.542415857030944859e-01,1.235062424962570515e-01,3.491949996860100658e+00,6.033367084157895910e+00
2.525907427707529268e-02,6.405175908665998452e-02,5.630603037393065030e-02,1.450098810395327398e+00,2.750589309750583578e+00
3.247595264195394377e-02,4.409795839096911779e-02,4.322474392282790734e-02,9.983550477839262527e-01,2.111559237283470836e+00
3.969283100683260179e-02,2.179756829465833226e-02,2.403763866547112271e-02,4.934857106864073972e-01,1.174255608250164284e+00
4.690970937171125288e-02,2.169643878694480291e-02,2.685306152796770179e-02,4.911961907587369391e-01,1.311791001467938145e+00
5.412658773658991090e-02,1.391910746990932847e-02,1.932858690189457121e-02,3.151214185479561114e-01,9.442151071895034109e-01
6.134346610146856199e-02,1.081058854132710932e-02,1.707352381860161375e-02,2.447461522835321646e-01,8.340536845403472288e-01
6.856034446634720614e-02,6.789571523623113072e-03,1.209698759054730552e-02,1.537123996263576875e-01,5.909463786697788379e-01
7.577722283122587110e-02,5.637130008744517008e-03,1.134438737165985832e-02,1.276217177527400881e-01,5.541813269898755445e-01
8.299410119610453607e-02,4.704477251496020501e-03,1.077221839099894683e-02,1.065069400622763313e-01,5.262304685982412966e-01
9.021097956098317328e-02,3.822364009516069326e-03,9.825152055730484654e-03,8.653635094701969677e-02,4.799656099300978473e-01
9.742785792586183824e-02,3.280437208002132642e-03,9.437729921987778395e-03,7.426740749562317501e-02,4.610397653561420506e-01
1.046447362907405032e-01,3.062835005615605066e-03,9.807110605578189116e-03,6.934100579612910431e-02,4.790842723612488419e-01
1.118616146556191404e-01,2.605673778709037981e-03,9.337346241851866499e-03,5.899111126162990409e-02,4.561359517571088040e-01
1.190784930204978054e-01,2.158245700400406118e-03,8.608655901199011029e-03,4.886157019445970529e-02,4.205389144982675242e-01
1.262953713853764426e-01,1.946166632282662467e-03,8.595325037291155421e-03,4.406020940792449575e-02,4.198876923909519165e-01
1.335122497502551075e-01,1.758207687343761681e-03,8.518746778123300820e-03,3.980491577749824261e-02,4.161467904018119612e-01
1.407291281151337725e-01,1.463687633115714560e-03,7.735595540506121255e-03,3.313713355943568445e-02,3.778892999020892485e-01
1.479460064800124097e-01,1.293729940936268977e-03,7.393797572474138102e-03,2.928937901278064193e-02,3.611922280126362295e-01
1.551628848448910747e-01,1.095535327896509552e-03,6.731948212838264993e-03,2.480235513250169874e-02,3.288604198352554353e-01
1.623797632097697119e-01,9.354427403939391712e-04,6.141911573395182795e-03,2.117794147078640166e-02,3.000367137058189693e-01
1.695966415746483769e-01,8.056393746055142812e-04,5.613801279859774972e-03,1.823926017617217774e-02,2.742381532652966580e-01
1.768135199395270418e-01,7.739963615436657677e-04,5.697748218638108361e-03,1.752287867076763803e-02,2.783390204522840916e-01
1.840303983044057068e-01,6.956382612769920629e-04,5.377544854209831936e-03,1.574889167022628517e-02,2.626968601846625950e-01
1.912472766692843440e-01,5.255864009868265125e-04,4.238889461321070778e-03,1.189900520608327267e-02,2.070727408786110779e-01
1.984641550341630090e-01,5.453440516514219787e-04,4.584685119252811421e-03,1.234630823309573917e-02,2.239651027401851346e-01
2.056810333990416462e-01,4.859505290194955488e-04,4.265951201012666179e-03,1.100166949495869420e-02,2.083947259556024056e-01
2.128979117639203111e-01,4.641067552160448029e-04,4.246328682490648800e-03,1.050713771536974581e-02,2.074361520813902959e-01
2.201147901287989761e-01,4.126572469192283667e-04,3.935343147369534979e-03,9.342347367056325416e-03,1.922442892789427149e-01
2.273316684936776133e-01,3.718958318611463349e-04,3.698795950365807265e-03,8.419529940515648250e-03,1.806887918125263393e-01
2.345485468585562783e-01,3.401273044433102610e-04,3.524390251505706527e-03,7.700306854787626609e-03,1.721689503735482629e-01
2.417654252234349155e-01,3.213932273174467170e-04,3.471764518721856280e-03,7.276177005093508073e-03,1.695981461976589777e-01
2.489823035883135804e-01,2.917958347893680779e-04,3.281412237307832283e-03,6.606107294163287430e-03,1.602993029500187905e-01
2.561991819531922454e-01,2.798155322242592831e-04,3.271455398030718130e-03,6.334879419307645754e-03,1.598129043264139015e-01
2.634160603180708549e-01,2.553819724443336082e-04,3.099538405809674699e-03,5.781716220110317238e-03,1.514146379626282179e-01
2.706329386829495753e-01,2.477994023943970361e-04,3.117001419874314023e-03,5.610050742597424631e-03,1.522677185204872607e-01
2.778498170478281848e-01,2.280200640453317030e-04,2.961887715739532599e-03,5.162256717587424860e-03,1.446903046350558608e-01
2.850666954127068498e-01,1.470128675578645451e-04,1.956615369205762407e-03,3.328295544077644694e-03,9.558204125011134089e-02
2.922835737775855147e-01,2.008744926717790258e-04,2.736337642770912595e-03,4.547694973810297719e-03,1.336720244366316757e-01
2.995004521424641242e-01,1.886800476250673176e-04,2.631803527221966438e-03,4.271619023550397680e-03,1.285654591393862178e-01
3.067173305073428446e-01,1.791560140847633616e-04,2.551510598195477850e-03,4.055999813338318806e-03,1.246430929068152310e-01
3.139342088722214541e-01,1.659872474018168149e-04,2.406797260714836021e-03,3.757865723445828841e-03,1.175737442702813468e-01
3.211510872371001746e-01,1.592380528628952634e-04,2.343789358795495253e-03,3.605067437940893613e-03,1.144957638071195660e-01
3.283679656019787840e-01,1.486249211865213558e-04,2.215190654297993517e-03,3.364791607301231662e-03,1.082136263612808458e-01
3.355848439668573935e-01,1.389274814463747443e-04,2.092711986247216410e-03,3.145246570106527938e-03,1.022304570137763657e-01
3.428017223317361140e-01,1.279068345412451421e-04,1.943532880998543634e-03,2.895744804740590581e-03,9.494295247101007529e-02
3.500186006966147234e-01,1.236534847190829225e-04,1.892315768642650713e-03,2.799451157145872379e-03,9.244096039686025557e-02
3.572354790614934439e-01,1.117063111534092489e-04,1.719421462439271395e-03,2.528973305761177560e-03,8.399495155550636138e-02
3.644523574263720533e-01,1.066624322084671391e-04,1.649658897502693719e-03,2.414782486303076233e-03,8.058700103828832229e-02
3.716692357912506628e-01,9.927200328909014510e-05,1.541212398737111609e-03,2.247466984947364167e-03,7.528931306057932982e-02
3.788861141561293833e-01,5.315718995694957674e-05,8.272598606412341713e-04,1.203451380878391673e-03,4.041222785471051265e-02
3.861029925210079927e-01,8.682694126226860639e-05,1.354103978314942025e-03,1.965717195437702985e-03,6.614893471105495748e-02
3.933198708858867132e-01,8.412643404537481072e-05,1.314888182492707745e-03,1.904579104017239911e-03,6.423321541694643200e-02
4.005367492507653226e-01,7.730839030572103751e-05,1.210498781261448286e-03,1.750222108095884086e-03,5.913371951622125450e-02
4.077536276156439876e-01,7.300572927651906643e-05,1.144765954405085840e-03,1.652812080191130460e-03,5.592262454735078686e-02
4.149705059805226526e-01,6.851982509706400844e-05,1.075661992426843287e-03,1.551253521816892047e-03,5.254684724931613093e-02
4.221873843454012620e-01,6.481722056683669948e-05,1.018478248607604083e-03,1.467428463751231432e-03,4.975338101850297623e-02
4.294042627102799825e-01,6.154615681365053516e-05,9.677916221968524890e-04,1.393373266441117050e-03,4.727730355705073162e-02
4.366211410751585920e-01,5.755321139055542644e-05,9.055357245157630948e-04,1.302975040216451099e-03,4.423605903149430141e-02
4.438380194400372569e-01,5.493842502559176974e-05,8.648029996589152351e-04,1.243777624699077570e-03,4.224623668379545033e-02
4.510548978049159219e-01,5.063803915954573549e-05,7.974104317415290537e-04,1.146419105315446768e-03,3.895406219308535090e-02
4.582717761697945313e-01,4.830211699580688137e-05,7.608566885491900708e-04,1.093535031573914353e-03,3.716838604812366942e-02
4.654886545346732518e-01,4.627189899587044047e-05,7.290513939122359290e-04,1.047571942526385677e-03,3.561467496529837490e-02
4.727055328995518613e-01,2.209257125039954431e-05,3.481372685824320559e-04,5.001644255458175415e-04,1.700675119395311449e-02
4.799224112644305262e-01,4.354314453993839455e-05,6.862438424404215765e-04,9.857943481740686926e-04,3.352349587359160221e-02
4.871392896293091912e-01,4.173897960168890259e-05,6.579012838020997832e-04,9.449489839246203067e-04,3.213894188738763980e-02
4.943561679941878007e-01,4.036747874378783957e-05,6.363539986515086939e-04,9.138989114385906269e-04,3.108634180537575217e-02
5.015730463590664101e-01,2.833287517891824362e-05,4.466807240393049915e-04,6.414416899376848644e-04,2.182066851906884833e-02
5.087899247239451306e-01,1.664696706647379189e-05,2.624658898868000739e-04,3.768787537454440766e-04,1.282164390034958024e-02
5.160068030888238511e-01,1.567494432796444359e-05,2.471535832186794700e-04,3.548726599723977496e-04,1.207362691621398018e-02
5.232236814537024605e-01,1.491527524568827021e-05,2.351855564091107672e-04,3.376741435192841235e-04,1.148898036268159936e-02
5.304405598185810700e-01,1.389214606116229199e-05,2.190603485920031160e-04,3.145110261511171448e-04,1.070125258388619771e-02
5.376574381834597904e-01,1.337225725141242786e-05,2.108682645246175570e-04,3.027410114738288659e-04,1.030106349737653151e-02
5.448743165483383999e-01,1.258498935218937806e-05,1.984582606154752077e-04,2.849176720307824593e-04,9.694826050698811606e-03
5.520911949132170093e-01,1.217306175735484544e-05,1.919658789537859709e-04,2.755918436108262129e-04,9.377668625910235561e-03
5.593080732780957298e-01,1.139994662736751548e-05,1.797767106198902510e-04,2.580889155682653132e-04,8.782219152890968078e-03
5.665249516429744503e-01,1.104078439290843728e-05,1.741147756673108520e-04,2.499576677094300431e-04,8.505629635753233705e-03
5.737418300078529487e-01,1.040401191211202927e-05,1.640743444020751382e-04,2.355414669670578224e-04,8.015147484551371493e-03
5.809587083727316692e-01,1.012124971537496518e-05,1.596163212487311598e-04,2.291398765820314924e-04,7.797369908210527792e-03
5.881755867376103897e-01,9.659560298121086321e-06,1.523362197234405459e-04,2.186874661521140764e-04,7.441731812319568422e-03
5.953924651024889991e-01,9.599036220345047777e-06,1.513824735662863187e-04,2.173172322282563120e-04,7.395140639639444409e-03
6.026093434673676086e-01,9.345207413157601922e-06,1.473800291929516738e-04,2.115706788689865878e-04,7.199618408129711961e-03
6.098262218322463291e-01,8.847524952262457692e-06,1.395316991033851569e-04,2.003034044835595576e-04,6.816221945967633998e-03
6.170431001971250495e-01,8.574409364060125890e-06,1.352248222686945991e-04,1.941202083434381690e-04,6.605827973932320955e-03
6.242599785620035480e-01,8.223086168857467439e-06,1.296844606088114280e-04,1.861664322927541169e-04,6.335177397917246024e-03
6.314768569268822684e-01,7.952871285334285403e-06,1.254231700163829658e-04,1.800489066114073478e-04,6.127010345979212735e-03
6.386937352917609889e-01,7.758464629263055228e-06,1.223573848867780419e-04,1.756476401244025072e-04,5.977244579373370073e-03
6.459106136566395984e-01,7.637851499508381230e-06,1.204553559227078895e-04,1.729170210365071154e-04,5.884329122526858226e-03
6.531274920215182078e-01,7.446595053204131279e-06,1.174391803553139743e-04,1.685870736748586033e-04,5.736986818036401113e-03
6.603443703863969283e-01,7.468154423823270574e-06,1.177792766456688822e-04,1.690751667129496822e-04,5.753600761770732638e-03
6.675612487512755377e-01,7.439026521841243704e-06,1.173199679904202072e-04,1.684157260259842794e-04,5.731163209902614443e-03
6.747781271161541472e-01,7.202540770462879313e-06,1.135904351419535316e-04,1.630618105107953773e-04,5.548972898931843999e-03
