radius,input_normalized_energy,output_normalized_energy,input_raw_avg_energy,output_raw_avg_energy
3.608439182439327278e-03,3.401224286797022063e-12,7.836492826867466739e-13,9.222154066799093439e-11,4.614977408904726183e-11
1.082531754731798183e-02,6.628258296631097668e-01,4.907329201259993945e-01,1.797200479937630035e+01,2.889967987238784630e+01
1.804219591219663466e-02,1.288723834037497629e-01,1.057885651214475198e-01,3.494274045138585194e+00,6.229978753787527523e+00
2.525907427707529268e-02,7.044890138670405200e-02,6.373050008009349676e-02,1.910166950609256453e+00,3.753143461312920426e+00
3.247595264195394377e-02,3.489802184529607054e-02,3.522545618916841925e-02,9.462326119837189964e-01,2.074457134370382594e+00
3.969283100683260179e-02,1.907353129751071866e-02,2.188848534529226619e-02,5.171639074387673896e-01,1.289031555510851135e+00
4.690970937171125288e-02,1.513262869807643213e-02,1.947705938239668866e-02,4.103094107350016562e-01,1.147020625521166570e+00
5.412658773658991090e-02,1.204323876684044135e-02,1.758115046562174280e-02,3.265430151201262898e-01,1.035368933704906125e+00
6.134346610146856199e-02,8.818313059500027667e-03,1.468582541503892294e-02,2.391016727701879285e-01,8.648607740589938642e-01
6.856034446634720614e-02,7.670109788540529355e-03,1.443946387111977314e-02,2.079690376602496837e-01,8.503523327864935810e-01
7.577722283122587110e-02,5.860568141382559333e-03,1.254352975836463442e-02,1.589047288901409283e-01,7.386991571574875737e-01
8.299410119610453607e-02,4.414135283690684246e-03,1.070551761086853057e-02,1.196858314105022497e-01,6.304570554241066827e-01
9.021097956098317328e-02,3.818895879506179793e-03,1.045104744678041798e-02,1.035463797626703791e-01,6.154710905996310100e-01
9.742785792586183824e-02,3.003707676222824689e-03,9.158385086794529686e-03,8.144318817574965064e-02,5.393451026037864304e-01
1.046447362907405032e-01,2.765420165884686400e-03,9.431549116591348564e-03,7.498220840131163134e-02,5.554319651108963196e-01
1.118616146556191404e-01,2.271338345926620164e-03,8.669271771767834631e-03,6.158556566021004125e-02,5.105408026559359325e-01
1.190784930204978054e-01,1.986900401097873008e-03,8.454527878685530462e-03,5.387325289143158474e-02,4.978943517860097145e-01
1.262953713853764426e-01,1.650908208857998147e-03,7.769199609071212806e-03,4.476308696057593184e-02,4.575347859466810663e-01
1.335122497502551075e-01,1.364521402653918504e-03,7.062457259368582450e-03,3.699793233738665060e-02,4.159141266817166782e-01
1.407291281151337725e-01,1.241613491721040973e-03,7.011102556310316349e-03,3.366538030589793368e-02,4.128898044537634981e-01
1.479460064800124097e-01,1.049464548821603784e-03,6.413273453691253553e-03,2.845541175995433894e-02,3.776831391262125970e-01
1.551628848448910747e-01,9.352241242168143681e-04,6.145586420416747180e-03,2.535787185218763007e-02,3.619188216118380264e-01
1.623797632097697119e-01,8.568710650829648853e-04,6.012211643782487333e-03,2.323338983627844939e-02,3.540642673528907047e-01
1.695966415746483769e-01,7.210973080312709253e-04,5.370261388652183658e-03,1.955199043365917974e-02,3.162592697535854258e-01
1.768135199395270418e-01,6.268026484773459115e-04,4.926142562686200259e-03,1.699526437046391947e-02,2.901047336111513553e-01
1.840303983044057068e-01,5.499929008723728092e-04,4.539963801896734936e-03,1.491262804155519400e-02,2.673623372839079027e-01
1.912472766692843440e-01,4.280353179516950329e-04,3.686509108092052376e-03,1.160584341204735220e-02,2.171016630454457308e-01
1.984641550341630090e-01,4.644409496787366837e-04,4.168402390368571540e-03,1.259295368874744150e-02,2.454807691116739632e-01
2.056810333990416462e-01,4.186015383444788036e-04,3.921496290537185465e-03,1.135005384442696989e-02,2.309402584774275236e-01
2.128979117639203111e-01,3.905994808499005247e-04,3.815187648780193896e-03,1.059079992105353002e-02,2.246796519673597281e-01
2.201147901287989761e-01,3.597555107622254968e-04,3.661325926347704270e-03,9.754489756844540033e-03,2.156186040112302305e-01
2.273316684936776133e-01,3.239796574555627116e-04,3.438204260841443323e-03,8.784455430246373292e-03,2.024787789836585417e-01
2.345485468585562783e-01,2.997109207741330077e-04,3.315049847739246023e-03,8.126427585533174333e-03,1.952261106429825643e-01
2.417654252234349155e-01,2.859271799400678392e-04,3.295077254586735362e-03,7.752692215942815109e-03,1.940499076114418908e-01
2.489823035883135804e-01,2.702338922244649231e-04,3.240770839985180826e-03,7.327180973741890917e-03,1.908517565752343992e-01
2.561991819531922454e-01,2.409696838129101349e-04,3.002668663499519653e-03,6.533704813813534344e-03,1.768297164895853146e-01
2.634160603180708549e-01,2.293590614269961367e-04,2.966396546718119611e-03,6.218891854050862845e-03,1.746936206209666331e-01
2.706329386829495753e-01,2.197840875400392316e-04,2.944605081285224524e-03,5.959273913787799942e-03,1.734103026507779199e-01
2.778498170478281848e-01,2.047270746154257156e-04,2.832420701897339285e-03,5.551014765705167622e-03,1.668036689442803922e-01
