radius,input_normalized_energy,output_normalized_energy,input_raw_avg_energy,output_raw_avg_energy
3.608439182439327278e-03,1.449582770912698600e-12,8.015112922385107233e-13,5.127467478505816324e-13,2.308764390891850121e-12
1.082531754731798183e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.804219591219663466e-02,1.034800587632022095e-01,2.057747370648017535e-02,3.660298995193735777e-02,5.927369833474204625e-02
2.525907427707529268e-02,7.000897809610083511e-02,1.543584389319127385e-02,2.476359167577344561e-02,4.446316236472996897e-02
3.247595264195394377e-02,1.616261095194573560e-01,4.003386235564669604e-02,5.717042426743547401e-02,1.153180956171459687e-01
3.969283100683260179e-02,4.630194069615685415e-02,1.240312873060554939e-02,1.637793300770042093e-02,3.572738428786648157e-02
4.690970937171125288e-02,9.021843242827021214e-02,2.694481943365364951e-02,3.191208446458486392e-02,7.761492599023578354e-02
5.412658773658991090e-02,3.073764462205724052e-02,1.048856293780352396e-02,1.087252665580691960e-02,3.021245097470541194e-02
6.134346610146856199e-02,5.719473237926603337e-02,2.155836121157127250e-02,2.023093376253932291e-02,6.209915839395126202e-02
6.856034446634720614e-02,2.249721442736463475e-02,9.553456534398279201e-03,7.957719810691045795e-03,2.751886401369409846e-02
7.577722283122587110e-02,4.675517356323160428e-02,2.264224031502344928e-02,1.653825064065990447e-02,6.522128718030091588e-02
8.299410119610453607e-02,1.458584107230360104e-02,7.717544866796404411e-03,5.159307025828003927e-03,2.223049499877478158e-02
9.021097956098317328e-02,2.149683489206315537e-02,1.315332003384284132e-02,7.603865333640972939e-03,3.788832073884738916e-02
9.742785792586183824e-02,1.350116508375652849e-02,8.887838765892630902e-03,4.775635188138494663e-03,2.560154280218777945e-02
1.046447362907405032e-01,1.040841250775456119e-02,7.618405390376669327e-03,3.681666042621503220e-03,2.194492236229914420e-02
1.118616146556191404e-01,1.513258145006309528e-02,1.219379547589414733e-02,5.352700156761996779e-03,3.512439694509631588e-02
1.190784930204978054e-01,9.150577554977489328e-03,8.339608979339335412e-03,3.236744376669890323e-03,2.402235930037401393e-02
1.262953713853764426e-01,1.267462054974521392e-02,1.249548338615897626e-02,4.483269667333405345e-03,3.599341315375971517e-02
1.335122497502551075e-01,6.810217784732110376e-03,7.447260430615053849e-03,2.408911785752649269e-03,2.145193693264326948e-02
1.407291281151337725e-01,1.206761523087856655e-02,1.422386771616778595e-02,4.268559607706445824e-03,4.097204818178917796e-02
1.479460064800124097e-01,6.324525244226482032e-03,8.006998252902786800e-03,2.237112509714933323e-03,2.306426949095825851e-02
1.551628848448910747e-01,1.103983553949975521e-02,1.511317735021459885e-02,3.905013141208674241e-03,4.353371691365447854e-02
1.623797632097697119e-01,5.029477366766164394e-03,7.263760359650115427e-03,1.779027879569609937e-03,2.092336243385266997e-02
1.695966415746483769e-01,8.180842566632451698e-03,1.260667653245533919e-02,2.893729495748140288e-03,3.631370655344880877e-02
1.768135199395270418e-01,4.770326145426900637e-03,7.716125430743820714e-03,1.687360850539215609e-03,2.222640629354368999e-02
1.840303983044057068e-01,7.046809500315961636e-03,1.204140623972843778e-02,2.492599061269609468e-03,3.468543763732164636e-02
1.912472766692843440e-01,4.841386627417136948e-03,8.600330780941453646e-03,1.712496380411888822e-03,2.477337206500642916e-02
1.984641550341630090e-01,4.053526512983538464e-03,7.533899209541900475e-03,1.433814321309695048e-03,2.170150113665841526e-02
2.056810333990416462e-01,6.283363658773648622e-03,1.210894705325735524e-02,2.222552824334549440e-03,3.487998988719940435e-02
2.128979117639203111e-01,3.531507718687096516e-03,7.115752611468840333e-03,1.249165714508267654e-03,2.049702406297001719e-02
2.201147901287989761e-01,5.693027145510982413e-03,1.195129301847612166e-02,2.013738858421930487e-03,3.442586525401204745e-02
2.273316684936776133e-01,3.277846399723081516e-03,7.182320757031813822e-03,1.159440574996299135e-03,2.068877452928504987e-02
2.345485468585562783e-01,5.133615585380136952e-03,1.171041520743439437e-02,1.815863673973849195e-03,3.373201337934173677e-02
2.417654252234349155e-01,2.830675948421826262e-03,6.736107452246052098e-03,1.001267341124851369e-03,1.940345091774324862e-02
2.489823035883135804e-01,4.383762586405826923e-03,1.088147371870055655e-02,1.550625500407533473e-03,3.134423592710335743e-02
2.561991819531922454e-01,3.110698764883663200e-03,7.999220716925669467e-03,1.100317075535232544e-03,2.304186619073437733e-02
2.634160603180708549e-01,4.500161231956417533e-03,1.205429072252650960e-02,1.591798055819943457e-03,3.472255156867520842e-02
2.706329386829495753e-01,2.911934552721266462e-03,8.047394146169117857e-03,1.030010153143223837e-03,2.318063042163347881e-02
2.778498170478281848e-01,3.878756142646406970e-03,1.111300286234106691e-02,1.371994506112399898e-03,3.201115883569766868e-02
2.850666954127068498e-01,2.755132682068180995e-03,8.082242684638887148e-03,9.745461597462581763e-04,2.328101211989866762e-02
2.922835737775855147e-01,2.506096607760650158e-03,7.546605945616884775e-03,8.864570628275196627e-04,2.173810306611152418e-02
2.995004521424641242e-01,3.724984764323134492e-03,1.146234100292016847e-02,1.317602459152490300e-03,3.301743219349010522e-02
3.067173305073428446e-01,2.477648897453027521e-03,7.793144801708490506e-03,8.763945322589169118e-04,2.244826165954295558e-02
3.139342088722214541e-01,3.457540495521427108e-03,1.106374721167721099e-02,1.223002011485048316e-03,3.186927725099121533e-02
3.211510872371001746e-01,2.327690721119340771e-03,7.557818586250441423e-03,8.233512919751700054e-04,2.177040123292876828e-02
3.283679656019787840e-01,3.545393624823759120e-03,1.165927066433102705e-02,1.254077440389259708e-03,3.358469081377225135e-02
3.355848439668573935e-01,2.258896054768975634e-03,7.504284486813359543e-03,7.990172269266416051e-04,2.161619551720690008e-02
3.428017223317361140e-01,3.350296927940356502e-03,1.123359851151457985e-02,1.185067792336965070e-03,3.235853627529765991e-02
3.500186006966147234e-01,2.333716629287965489e-03,7.875502738036733660e-03,8.254827775848969660e-04,2.268549483709550105e-02
3.572354790614934439e-01,3.181522053121194505e-03,1.080516682378517349e-02,1.125368705179681213e-03,3.112443285824311595e-02
3.644523574263720533e-01,2.414850740809862742e-03,8.237549688136449125e-03,8.541815539896453627e-04,2.372837609692993177e-02
3.716692357912506628e-01,3.341572405070783458e-03,1.144634627377540126e-02,1.181981752120644762e-03,3.297135915440881776e-02
3.788861141561293833e-01,2.429164086560349749e-03,8.343471449630069162e-03,8.592444739081832056e-04,2.403348519960273391e-02
3.861029925210079927e-01,2.372714617652243313e-03,8.171880648897719701e-03,8.392771549103864200e-04,2.353921551884871621e-02
3.933198708858867132e-01,3.046883074129281069e-03,1.051518756034985902e-02,1.077744174868411255e-03,3.028914356912193809e-02
4.005367492507653226e-01,2.258818665129731350e-03,7.809778397230833155e-03,7.989898526458236866e-04,2.249617496208324713e-02
4.077536276156439876e-01,2.951627992794489484e-03,1.021918914703049200e-02,1.044050525805581293e-03,2.943651603529939126e-02
4.149705059805226526e-01,2.293684366454035780e-03,7.950018392675404014e-03,8.113225564584598858e-04,2.290013821350168205e-02
4.221873843454012620e-01,2.656032006024480405e-03,9.214469467158899543e-03,9.394922460472096212e-04,2.654240706618268830e-02
4.294042627102799825e-01,2.188393635284527090e-03,7.597330375472644524e-03,7.740790950506071418e-04,2.188421548964606528e-02
4.366211410751585920e-01,2.688189045299088815e-03,9.337944089702395617e-03,9.508668413027652729e-04,2.689807742849419786e-02
4.438380194400372569e-01,2.146110979962424260e-03,7.458448017276569399e-03,7.591228645807562587e-04,2.148416293114665393e-02
4.510548978049159219e-01,2.524172038012248605e-03,8.776054352974996600e-03,8.928507081325556772e-04,2.527954625079772977e-02
4.582717761697945313e-01,2.125632037223109706e-03,7.392488730931819421e-03,7.518790482911969983e-04,2.129416629225203833e-02
4.654886545346732518e-01,2.478890654041909693e-03,8.623369315514817918e-03,8.768337666823299665e-04,2.483973488329281956e-02
4.727055328995518613e-01,2.084169601473498043e-03,7.251584581448142393e-03,7.372129460753219267e-04,2.088828993591492628e-02
4.799224112644305262e-01,2.108293962797151266e-03,7.336683483649047988e-03,7.457462206567293641e-04,2.113341850366937114e-02
4.871392896293091912e-01,2.319749601906547030e-03,8.073593340083836528e-03,8.205423574787354749e-04,2.325609756297772335e-02
4.943561679941878007e-01,2.034639026564539609e-03,7.082061123397523708e-03,7.196929798385905477e-04,2.039997526442100667e-02
5.015730463590664101e-01,2.193678067791728949e-03,7.636240360789021790e-03,7.759483057205142711e-04,2.199629624186813515e-02
5.087899247239451306e-01,2.005416806503123716e-03,6.981401966708713873e-03,7.093564895034916310e-04,2.011002516785870969e-02
5.160068030888238511e-01,2.004542102746398411e-03,6.978731548258968777e-03,7.090470890914604219e-04,2.010233299048671748e-02
5.232236814537024605e-01,1.932490017723870798e-03,6.728183882273244473e-03,6.835608091683806776e-04,1.938062696456990461e-02
5.304405598185810700e-01,1.965552050399196719e-03,6.843545353591092527e-03,6.952555188957385349e-04,1.971292728228056512e-02
5.376574381834597904e-01,1.880014744103818006e-03,6.545912636565400303e-03,6.649992434329446943e-04,1.885559211397101406e-02
5.448743165483383999e-01,1.907185093996857433e-03,6.640673566386113072e-03,6.746099457847991700e-04,1.912855228625609874e-02
5.520911949132170093e-01,1.873218781111060877e-03,6.522527976626057121e-03,6.625953738554557970e-04,1.878823227676861690e-02
5.593080732780957298e-01,1.758556335145632695e-03,6.123364510651757922e-03,6.220369473557060000e-04,1.763843637830709438e-02
5.665249516429744503e-01,1.751130269937756223e-03,6.097584535665433528e-03,6.194101978791875709e-04,1.756417680289889746e-02
5.737418300078529487e-01,1.694411241091012873e-03,5.900143993117013159e-03,5.993475300785074209e-04,1.699544658241622375e-02
5.809587083727316692e-01,1.596551222891490294e-03,5.559424956408447541e-03,5.647324621546448214e-04,1.601400067283367465e-02
5.881755867376103897e-01,1.650078256174222378e-03,5.745852250303295529e-03,5.836660565574881224e-04,1.655100707786218150e-02
5.953924651024889991e-01,1.529656959749115799e-03,5.326552897471581449e-03,5.410706081616387195e-04,1.534320947810760734e-02
6.026093434673676086e-01,1.559385346266964909e-03,5.430093923438048670e-03,5.515861398109799191e-04,1.564146083908363183e-02
6.098262218322463291e-01,1.506028162376126184e-03,5.244311067478898102e-03,5.327126245737181208e-04,1.510631074646455463e-02
6.170431001971250495e-01,1.501074013327009663e-03,5.227073896844067376e-03,5.309602418438225547e-04,1.505665883744368612e-02
6.242599785620035480e-01,1.466089790851628173e-03,5.105261916312923802e-03,5.185856147026356991e-04,1.470577773850262858e-02
